experiment,track,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,saving_vs_original_b0_yuan,saving_vs_original_b1_yuan,saving_vs_matched_b0_yuan
recent_buffer,B0,2025-02-14,79886.05947333333,0.0,0.0,0.0,50084.25797333333,63588.52409820666,0.0,63588.52409820666,-5152.941147891666,-16995.463824460494,0.0
recent_buffer,B0,2025-02-15,46434.36557666667,0.0,0.0,124.88987333333311,17279.16405,34599.42918195133,432.28256399999896,35031.71174595133,676.5900227419988,-10902.310060655902,0.0
recent_buffer,B0,2025-02-16,46416.06633,0.0,0.0,29532.360470000003,571.048,34544.29532082667,130034.99776721667,164579.29308804334,11909.014450533345,33742.735004328366,0.0
recent_buffer,B0,2025-02-17,83156.72658666667,0.0,0.0,140.82129000000032,12113.685376666668,66221.367165554,302.25137379833404,66523.61853935233,-2463.9363969956758,-13523.767704856502,0.0
recent_buffer,B0,2025-02-18,79051.38479,0.0,0.0,221.57745666666685,7181.574346666666,62739.895232860996,899.2944451050014,63639.189677965995,1960.0178489173486,-6726.685353929999,0.0
recent_buffer,B0,2025-02-19,80012.88354333333,0.0,0.0,561.5112433333331,7695.066786666666,63668.00820546433,2111.277684646666,65779.285890111,3870.7201259556605,-7105.640886295427,0.0
recent_buffer,B0,2025-02-20,81150.20790666668,0.0,0.0,292.066303333334,10449.139809999997,64732.73262714233,1057.798675100004,65790.53130224234,-416.10941500400077,-10658.494215914237,0.0
recent_buffer,B0,2025-02-21,78969.48031666665,0.0,0.0,0.0,53409.217716666666,62780.056059062335,0.0,62780.056059062335,-4835.51389552567,-16497.77011609351,0.0
recent_buffer,B0,2025-02-22,45051.79805666667,0.0,0.0,186.24230666666682,17393.277463333332,33189.92341624467,729.9568138850011,33919.88023012967,1842.702707810342,-5381.947148154664,0.0
recent_buffer,B0,2025-02-23,45094.174783333336,0.0,0.0,27802.82061666667,1365.1420999999993,33336.500061066,122907.14076962002,156243.64083068602,10588.557079143997,29293.816490648984,0.0
recent_buffer,B0,2025-02-24,79136.51735,0.0,0.0,230.29521666666653,11163.779266666666,62911.944156842335,983.9852563199995,63895.92941316233,-262.8548227106585,-11515.741288942765,0.0
recent_buffer,B0,2025-02-25,76931.19125333332,0.0,0.0,183.30321333333382,11293.169566666666,61094.75188193633,699.7037924250033,61794.455674361336,-738.5827617079922,-12591.48827336471,0.0
recent_buffer,B0,2025-02-26,75757.21420666666,0.0,0.0,304.9198633333332,7247.285569999999,59882.022976199005,1380.2277631683326,61262.25073936734,2550.2985488393315,-3860.3808651601794,0.0
recent_buffer,B0,2025-02-27,77359.45068666668,0.0,0.0,409.21551999999963,10812.082006666664,61287.198771696996,2029.8986336466646,63317.09740534366,2838.019031103009,-8615.896880565735,0.0
recent_buffer,B0,2025-02-28,77320.68299999999,0.0,0.0,0.0,54028.0888,61713.695174198336,0.0,61713.695174198336,-4495.411411923342,-17604.52824649495,0.0
recent_buffer,B0,2025-03-01,43827.35523666666,0.0,0.0,147.5688300000001,20316.15786666666,32302.314210714667,658.4108823766663,32960.725093091336,1083.2701929153336,-10409.390092548787,0.0
recent_buffer,B0,2025-03-02,42808.603143333334,0.0,0.0,29786.597356666665,236.89340000000016,31883.236306751,131020.972535645,162904.208842396,10749.295109783998,35317.61385514919,0.0
recent_buffer,B0,2025-03-03,80145.95936000001,0.0,0.0,501.8452366666662,8630.657296666664,63996.64683189833,2047.2062973199977,66043.85312921833,4936.1462368333305,-5624.508505890044,0.0
recent_buffer,B0,2025-03-04,80145.65646,0.0,0.0,187.46007000000023,11133.658129999996,64202.11131738866,434.90440376999936,64637.01572115866,-2507.9806423669943,-13665.94644217343,0.0
recent_buffer,B0,2025-03-05,77466.79371,0.0,0.0,113.73070000000038,11450.053109999997,61598.738760484324,520.5237199150023,62119.262480399324,-1349.8892959309887,-11528.990590933638,0.0
recent_buffer,B0,2025-03-06,74949.53763333333,0.0,0.0,457.5546400000006,9466.438073333331,59665.54921315066,1900.4189835816692,61565.968196732334,1179.0685975176675,-9661.08342632535,0.0
recent_buffer,B0,2025-03-07,75044.10624,0.0,0.0,0.0,54121.821039999995,59565.426079651326,0.0,59565.426079651326,-4874.850565569657,-16861.009927914143,0.0
recent_buffer,B0,2025-03-08,41749.386679999996,0.0,0.0,156.58566666666667,22842.832846666664,30786.136382249337,447.5792887949998,31233.715671044338,479.6293190356628,-11208.686585477812,0.0
recent_buffer,B0,2025-03-09,41795.74319,0.0,0.0,25865.58651,4327.805,30745.743894302334,114417.78225248834,145163.52614679068,9892.377096995973,25608.33918368016,0.0
recent_buffer,B0,2025-03-10,73587.60200333333,0.0,0.0,275.268546666667,5820.798749999999,58469.77681434234,1047.0382049850011,59516.81501932734,3774.9629289109944,1103.0270080275368,0.0
recent_buffer,B0,2025-03-11,76072.35407,0.0,0.0,127.26597000000062,12260.701939999999,60183.164296463656,519.1846136233355,60702.34891008699,-208.73863006365718,-11270.027791893197,0.0
recent_buffer,B0,2025-03-12,73285.72600666666,0.0,0.0,182.17822000000055,11032.369926666663,57976.534548140335,558.6834865016687,58535.21803464201,-603.6129859253342,-12687.161635779463,0.0
recent_buffer,B0,2025-03-13,72600.34355666666,0.0,0.0,1298.5269399999997,6353.252696666663,57282.24515506733,5830.284012936666,63112.529168003995,1577.3104639759986,2407.177458999584,0.0
recent_buffer,B0,2025-03-14,76691.68956333332,0.0,0.0,0.0,60662.26396333333,60718.52035919833,0.0,60718.52035919833,-6435.351102475004,-17198.72586709939,0.0
recent_buffer,B0,2025-03-15,41017.604739999995,0.0,0.0,367.86764000000073,20461.347279999998,30246.243590731334,1086.0542229433365,31332.29781367467,2551.996730518669,-5961.379088518497,0.0
recent_buffer,B0,2025-03-16,41602.677769999995,0.0,0.0,25319.40743,3571.0383,30639.286602704997,110315.877274875,140955.16387758,10316.632581640035,31463.268937913817,0.0
recent_buffer,B0,2025-03-17,73926.47081333332,0.0,0.0,93.5560100000004,16161.895523333333,58463.964404317,540.7103219766683,59004.67472629366,-3149.895012211993,-15004.506970031827,0.0
recent_buffer,B0,2025-03-18,69731.19425666667,0.0,0.0,1156.8405800000003,9762.077036666666,54819.88322520933,5738.960341800002,60558.84356700933,3603.2980892940104,-2790.8876895916765,0.0
recent_buffer,B0,2025-03-19,72524.86593999999,0.0,0.0,72.5787166666671,13131.973756666663,57658.311556548,171.6683058283344,57829.979862376334,-1745.9046076346713,-14540.885116090532,0.0
recent_buffer,B0,2025-03-20,71662.99883333333,0.0,0.0,409.58839666666694,9863.625029999997,56842.524221158,1453.1774905633342,58295.70171172133,1363.395851991998,-4973.902814144174,0.0
recent_buffer,B0,2025-03-21,73135.15553,0.0,0.0,0.0,61101.69133,58024.85739620467,0.0,58024.85739620467,-5662.260138608006,-17932.530933160473,0.0
recent_buffer,B0,2025-03-22,40386.119303333326,0.0,0.0,172.12801999999996,24677.04782333333,29646.795149139663,539.6261769166664,30186.42132605633,-71.09713206966262,-4577.988473163681,0.0
recent_buffer,B0,2025-03-23,40332.98512,0.0,0.0,24090.71198,5653.9766,29556.662274841,105746.873339795,135303.535614636,11039.763091764005,23558.307180484408,0.0
recent_buffer,B0,2025-03-24,71058.78486,0.0,0.0,579.7161966666667,13640.003756666662,56140.15261930166,2487.530266533334,58627.682885835,48.44656589500664,-8975.568942769933,0.0
recent_buffer,B0,2025-03-25,71161.21934666666,0.0,0.0,325.60842999999994,10536.703076666663,56164.84760853467,1283.1483471916663,57447.995955726336,2251.5481987436724,-1721.6032000457635,0.0
recent_buffer,B0,2025-03-26,73293.34111333333,0.0,0.0,61.63667333333397,17762.422886666664,58014.46778032299,173.75627025000242,58188.22405057299,-3163.8386762913215,-13542.8100680938,0.0
recent_buffer,B0,2025-03-27,69475.39522333333,0.0,0.0,234.7019533333337,10993.107576666665,54625.47097843632,806.5812629033352,55432.052241339654,2197.8239049536787,-726.9015807729811,0.0
recent_buffer,B0,2025-03-28,71768.58427666666,0.0,0.0,0.0,60946.703376666665,56573.16622609933,0.0,56573.16622609933,-5884.302787639332,-18846.730711788972,0.0
recent_buffer,B0,2025-03-29,39865.12069333333,0.0,0.0,188.33566666666712,32346.24626,29142.666832842664,705.6533587850017,29848.320191627667,1791.2089476889996,-9795.36099981505,0.0
recent_buffer,B0,2025-03-30,39940.83938333333,0.0,0.0,23215.352016666668,7810.571400000001,29186.944716126,101085.86897827001,130272.81369439601,10603.035331570674,35144.464226802214,0.0
recent_buffer,B0,2025-03-31,69651.04463666666,0.0,0.0,235.3733100000008,12935.027946666663,54745.82479256766,1024.4937103683367,55770.318502935996,396.0042884790091,-4479.160188048154,0.0
recent_buffer,B0,2025-04-01,69446.55258333334,0.0,0.0,131.42442000000014,9369.126003333333,54501.28502032466,677.0906373100001,55178.375657634664,832.6864094070115,-2481.236980824353,0.0
recent_buffer,B0,2025-04-02,71372.27106,0.0,0.0,968.3347866666667,11905.270246666667,55782.59040494866,4844.3398407666655,60626.93024571533,3888.883205641345,-5045.178095801624,0.0
recent_buffer,B0,2025-04-03,72237.34664666666,0.0,0.0,242.9232800000003,16616.739726666667,57247.512053421,1109.4035724416676,58356.91562586267,-480.63004406433174,-10645.018069585996,0.0
recent_buffer,B0,2025-04-04,70523.12005333333,0.0,0.0,0.0,64092.31755333333,55563.479096268,0.0,55563.479096268,-5459.473793318,-19485.29912888985,0.0
recent_buffer,B0,2025-04-05,38687.32020666667,0.0,0.0,135.03102666666666,26778.235333333334,28133.001709876335,569.036200286667,28702.037910163002,1493.9562448203287,4507.895920405368,0.0
recent_buffer,B0,2025-04-06,39211.95184666667,0.0,0.0,23123.244286666668,7925.119333333332,28538.797902733997,100673.82962944667,129212.62753218066,10827.477431089355,25366.898545845965,0.0
recent_buffer,B0,2025-04-07,68744.75143333332,0.0,0.0,42.77760000000025,15544.809633333332,53945.291209273324,166.2575866200013,54111.54879589332,-2655.1750753183223,-10914.069488151967,0.0
recent_buffer,B0,2025-04-08,67495.71031,0.0,0.0,489.1502533333338,13631.666763333333,52640.307921599655,2278.910137403336,54919.21805900299,5686.938725303684,187.5218799734721,0.0
recent_buffer,B0,2025-04-09,70293.09244666668,0.0,0.0,99.19443666666712,11257.97528333333,55472.351548356,355.9124886066678,55828.26403696267,617.5320350306647,2409.8713324982673,0.0
recent_buffer,B0,2025-04-10,71975.87206333334,0.0,0.0,188.12402666666728,17703.35819,56658.217683623996,650.3573959866683,57308.575079610666,-1624.5120558190029,-12792.468071854739,0.0
recent_buffer,B0,2025-04-11,70143.37426666667,0.0,0.0,0.0,64826.72406666666,55307.508557588335,0.0,55307.508557588335,-6186.165565595009,-20048.00621969124,0.0
recent_buffer,B0,2025-04-12,38444.01676,0.0,0.0,88.87955666666684,29507.736216666664,27849.37737521266,212.62719863499984,28062.004573847662,653.472007592336,673.4056265212894,0.0
recent_buffer,B0,2025-04-13,37702.16121,0.0,0.0,23551.384923333335,6977.187833333333,27330.254389878,102721.15607312667,130051.41046300466,10088.66203481867,27848.647680360533,0.0
recent_buffer,B0,2025-04-14,68055.1656,0.0,0.0,227.69291333333373,15754.826013333332,53497.45249259433,869.9412169800012,54367.39370957433,-2333.50147160099,-12930.479028245441,0.0
recent_buffer,B0,2025-04-15,66975.45464000001,0.0,0.0,73.31074000000007,16909.33588,52333.41451819799,293.6085256666668,52627.02304386466,380.3166369086757,-8012.661263788723,0.0
recent_buffer,B0,2025-04-16,66214.53107,0.0,0.0,270.3684766666669,10705.306946666667,51729.65549876299,1056.93675994,52786.59225870299,2059.792960795341,4828.901782210218,0.0
recent_buffer,B0,2025-04-17,69005.92736333332,0.0,0.0,27.317586666666955,16164.902549999999,54016.336383129004,148.5644808283349,54164.90086395734,-1987.6635963756635,-12035.443785720425,0.0
recent_buffer,B0,2025-04-18,67508.04032666667,0.0,0.0,0.0,61153.923026666664,52998.236070092666,0.0,52998.236070092666,-5709.155844956003,-18925.79701675549,0.0
recent_buffer,B0,2025-04-19,37129.34148,0.0,0.0,243.70709333333332,30588.369173333333,26721.906527935338,731.8155662099996,27453.722094145338,448.9097581813294,-8671.019956527682,0.0
recent_buffer,B0,2025-04-20,37130.21222,0.0,0.0,23094.15728,8266.624099999999,26714.809206812002,100731.54494259,127446.354149402,10393.137024848023,34345.983839208464,0.0
recent_buffer,B0,2025-04-21,66769.29896999999,0.0,0.0,124.11572000000011,18376.50389,52288.428883267996,464.2034638516666,52752.63234711966,-1504.6770433696583,-12163.630404373544,0.0
recent_buffer,B0,2025-04-22,65293.14591333333,0.0,0.0,249.37880666666726,13389.59552,50602.692148028334,1086.0437926633354,51688.73594069167,1511.001928566664,305.70788234333304,0.0
recent_buffer,B0,2025-04-23,66048.51621666667,0.0,0.0,72.2196400000002,14720.819056666667,51343.57672067899,239.90085470666722,51583.47757538566,-1460.1743562723204,-12028.542648002542,0.0
recent_buffer,B0,2025-04-24,65430.1506,0.0,0.0,100.21314666666736,18440.257246666668,50735.959655214,619.6094638050039,51355.569119019005,-1601.9041917556679,-11972.30666390145,0.0
recent_buffer,B0,2025-04-25,63280.77513999999,0.0,0.0,0.0,61280.41764,49202.59401134,0.0,49202.59401134,-4092.6957484166705,-18277.161512335002,0.0
recent_buffer,B0,2025-04-26,36314.50583666666,0.0,0.0,134.26588666666663,36378.57852333333,26133.631867224332,471.7285312966661,26605.360398521,1760.362826925666,-1117.939110493724,0.0
recent_buffer,B0,2025-04-27,36663.733309999996,0.0,0.0,22925.30299,11015.564900000001,26450.413457754003,99231.85417878,125682.267636534,10092.283917755994,31093.328741696925,0.0
recent_buffer,B0,2025-04-28,65538.52722999999,0.0,0.0,519.2553999999998,9435.815129999999,51178.137728268666,2190.977244338331,53369.114972607,2810.0456782013352,11377.397015439863,0.0
recent_buffer,B0,2025-04-29,69822.1334,0.0,0.0,86.54079333333337,22475.460293333334,54623.05616630467,420.09206602333364,55043.148232328,-3841.9547269296527,-15470.94561314935,0.0
recent_buffer,B0,2025-04-30,64018.79691333334,0.0,0.0,148.6370066666667,15910.579219999998,49653.201139098666,553.7683131533335,50206.969452252,-520.7275232570028,-4586.717932742533,0.0
recent_buffer,B0,2025-05-01,62588.57496,0.0,0.0,2525.256446666668,14102.452306666666,48309.24150973666,12471.562339048342,60780.803848785,10298.248372691683,1802.6220324396418,0.0
recent_buffer,B0,2025-05-02,68808.27393333333,0.0,0.0,0.0,54517.95383333333,54248.486024442,0.0,54248.486024442,-5187.481710953667,-19685.24755591237,0.0
recent_buffer,B0,2025-05-03,40750.099396666665,0.0,0.0,241.02337333333332,32123.950969999998,30210.420420691335,1117.6049481399994,31328.025368831335,643.946731230335,-11126.296967527134,0.0
recent_buffer,B0,2025-05-04,39840.42386333334,0.0,0.0,20200.212443333334,8305.968606666667,29540.101549662002,86173.81736335333,115713.91891301534,12418.04436045466,29888.4930218519,0.0
recent_buffer,B0,2025-05-05,66223.74550666667,0.0,0.0,1384.476590000001,12532.214396666666,51756.533159795,5867.129320635003,57623.66248043,5794.570942206665,3046.6958685683276,0.0
recent_buffer,B0,2025-05-06,70119.97179666666,0.0,0.0,346.4675933333341,17596.356789999998,55467.37806886567,964.9089843550025,56432.28705322067,-377.9565918056687,-13080.658265753256,0.0
recent_buffer,B0,2025-05-07,69788.82607,0.0,0.0,258.390113333334,14979.370383333335,54982.658218686,1303.9574534300032,56286.61567211601,2769.7094678923313,-3786.7896822610055,0.0
recent_buffer,B0,2025-05-08,70669.20555666667,0.0,0.0,119.88554000000066,14962.578296666667,55846.000618662336,518.5713428400027,56364.57196150234,-2254.408646974007,-7401.887994276614,0.0
recent_buffer,B0,2025-05-09,69178.19298,0.0,0.0,0.0,60678.80728,54623.711443875334,0.0,54623.711443875334,-6414.004100872007,-18541.616530686748,0.0
